source_id	title	platform	url	published_at	access_type	authorization_status	source_type	topic_tags	stroke_tags	timestamps	usability	confidence	notes
LH_BILI_SEASON_BV1REED6WE1V	业余新手学跳杀的关键！优先做好摆臂起跳和加快挥速！	Bilibili	https://www.bilibili.com/video/BV1ReEd6wE1V/	2026-06-10	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1310095; season=正手发力; section=正片; upper=大G羽毛球; review timestamps before rule use.
LH_BILI_SEASON_BV1P94Y1I7GM	练了很久挥拍，上场还是打不到球，问题主要有两点，刘辉教练告诉你	Bilibili	https://www.bilibili.com/video/BV1p94y1i7gm/	2023-07-13	public	authorized	video	swing	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536854; season=高远球及挥拍教学; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV17V4Y1A7CU	挥拍练习：所有羽毛球新手的必经之路，应该怎样做高效又正确？	Bilibili	https://www.bilibili.com/video/BV17V4y1a7CU/	2023-07-02	public	authorized	video	swing	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536854; season=高远球及挥拍教学; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1MM411M77U	刘辉教练告诉你挥拍时肩膀和大臂处的关节痛怎么办	Bilibili	https://www.bilibili.com/video/BV1mM411M77U/	2023-03-31	public	authorized	video	arm_path,swing	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536854; season=高远球及挥拍教学; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1TM411H7LP	刘辉教练教你能远离一切伤病的正确挥拍	Bilibili	https://www.bilibili.com/video/BV1TM411H7LP/	2023-02-16	public	authorized	video	swing	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536854; season=高远球及挥拍教学; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1YM411G74X	刘辉教练教你羽毛球里最bug的技术：正手发高远球	Bilibili	https://www.bilibili.com/video/BV1yM411g74X/	2023-05-06	public	authorized	video	high_clear	high_clear		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536854; season=高远球及挥拍教学; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1A54Y1T7PE	刘辉教练教你高远球翻拍怎么解决	Bilibili	https://www.bilibili.com/video/BV1A54y1T7Pe/	2023-03-14	public	authorized	video	high_clear	high_clear		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536854; season=高远球及挥拍教学; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1ID4Y1H7YF	刘辉教练教你高远球	Bilibili	https://www.bilibili.com/video/BV1id4y1h7yf/	2023-01-02	public	authorized	video	high_clear	high_clear		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536854; season=高远球及挥拍教学; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1ED4Y1S7VJ	刘辉教练教你怎么打高远球 进阶	Bilibili	https://www.bilibili.com/video/BV1Ed4y1s7vj/	2022-12-08	public	authorized	video	high_clear	high_clear		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536854; season=高远球及挥拍教学; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1EO4Y1P76B	刘辉教练一个视频告诉你如何通过加快挥速提高球速	Bilibili	https://www.bilibili.com/video/BV1Eo4y1P76B/	2023-06-17	public	authorized	video	bilibili_season_metadata	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536854; season=高远球及挥拍教学; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV15D4Y1P7EX	刘辉教练教你球速慢挥速慢怎么办	Bilibili	https://www.bilibili.com/video/BV15D4y1P7Ex/	2023-02-11	public	authorized	video	bilibili_season_metadata	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536854; season=高远球及挥拍教学; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1JG4Y157NR	刘辉教练告诉你为什么李宇轩说拍面朝外不是结果	Bilibili	https://www.bilibili.com/video/BV1jg4y157Nr/	2023-05-16	public	authorized	video	bilibili_season_metadata	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536854; season=高远球及挥拍教学; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV19N411A7PY	刘辉教练教你标准架拍和各种变式	Bilibili	https://www.bilibili.com/video/BV19N411A7py/	2023-04-07	public	authorized	video	bilibili_season_metadata	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536854; season=高远球及挥拍教学; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1WX4Y197QK	闪动发力感觉握不紧球拍怎么办，明白手指发力的底层原理问题自然迎刃而解，主要是明白哪些手指是起固定作用，哪些是起发力作用	Bilibili	https://www.bilibili.com/video/BV1wx4y197qk/	2023-08-04	public	authorized	video	power,equipment	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536854; season=高远球及挥拍教学; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1XH4Y1C7WB	实战用不出侧身怎么办？用不出来，时间来不及的情况不用也可以！	Bilibili	https://www.bilibili.com/video/BV1Xh4y1C7Wb/	2023-08-04	public	authorized	video	match_transfer	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536854; season=高远球及挥拍教学; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1NN411A7VA	学球的时候有框架，而打球的时候就没框架了，大部分球友应该都会碰到这个问题	Bilibili	https://www.bilibili.com/video/BV1NN411a7va/	2023-08-04	public	authorized	video	power_framework	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536854; season=高远球及挥拍教学; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1EU4Y117LB	长达23分钟 不看错过十个亿的 迄今为止最详细最全面的 刘辉鞭甩发力体系教程 看完没有提高你来砍我	Bilibili	https://www.bilibili.com/video/BV1Eu4y117LB/	2023-08-04	public	authorized	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536854; season=高远球及挥拍教学; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1UB42187DY	打羽毛球挥拍僵硬动作不美观怎么办？刘辉教练小课堂开课啦	Bilibili	https://www.bilibili.com/video/BV1ub42187dY/	2024-05-04	public	authorized	video	swing	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536854; season=高远球及挥拍教学; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1GI421Y7RP	正手突击总感觉发力脱节？刘辉教练用丹哥招牌劈杀举例	Bilibili	https://www.bilibili.com/video/BV1gi421y7rp/	2024-05-05	public	authorized	video	smash,power	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536854; season=高远球及挥拍教学; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1DG4Y1Y74Q	震惊，刘辉教练早在12年就在研究内旋发力，整整领先中羽探讨这个问题好几年	Bilibili	https://www.bilibili.com/video/BV1dg4y1Y74q/	2024-01-26	public	authorized	video	power,internal_rotation	all,high_clear		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536854; season=高远球及挥拍教学; section=正片; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1TV411N7N6	越想发力却越发不上力？羽毛球初学者和进阶必看 不看错过十个亿的鞭打发力教程	Bilibili	https://www.bilibili.com/video/BV1tV411N7N6/	2023-07-16	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=鞭打发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV11H4Y137LF	刘辉教练用外套详解鞭打发力	Bilibili	https://www.bilibili.com/video/BV11h4y137Lf/	2023-06-19	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=鞭打发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1I8411Z7KU	刘辉教练从李宗伟为什么12年输给林丹讲到单打发力，林李球路分析	Bilibili	https://www.bilibili.com/video/BV1i8411Z7KU/	2023-06-10	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=鞭打发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1EG4Y1F7L9	刘辉教练用太极台球举例详解羽毛球发力	Bilibili	https://www.bilibili.com/video/BV1Eg4y1F7L9/	2023-06-04	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=鞭打发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV15P411M7GG	刘辉教练教你高效鞭打发力	Bilibili	https://www.bilibili.com/video/BV15P411m7gG/	2023-05-02	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=鞭打发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1RO4Y157AG	刘辉教练一个视频给你讲懂讲透闪动发力	Bilibili	https://www.bilibili.com/video/BV1Ro4y157AG/	2023-04-22	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=鞭打发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1ZX4Y1D7AE	刘辉教练告诉你后场发力是握紧拳头还是手指放松抓紧	Bilibili	https://www.bilibili.com/video/BV1zX4y1d7Ae/	2023-03-23	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=鞭打发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1E24Y1E75Q	刘教教你教科书式经典挥拍和发力	Bilibili	https://www.bilibili.com/video/BV1e24y1E75Q/	2023-03-21	public	public	video	power,swing	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=鞭打发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1MS4Y157M3	不看错过一个亿的最细鞭打发力教学	Bilibili	https://www.bilibili.com/video/BV1ms4y157m3/	2023-03-02	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=鞭打发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1VX4Y1J7MA	刘教练教你刘式高远球发力核心动作	Bilibili	https://www.bilibili.com/video/BV1vx4y1j7Ma/	2023-02-04	public	public	video	high_clear,power	high_clear,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=鞭打发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1KM41147M1	刘辉教练详解蹬转发力：新手必备发力技巧	Bilibili	https://www.bilibili.com/video/BV1kM41147m1/	2023-01-20	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=鞭打发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1QG4Y127V9	刘辉教练教你打闪动发力	Bilibili	https://www.bilibili.com/video/BV1QG4y127v9/	2022-12-29	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=鞭打发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1LF411O7JH	三个教练一台戏，十五分钟的超详细羽毛球鞭打发力教学	Bilibili	https://www.bilibili.com/video/BV1LF411o7Jh/	2023-06-30	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=鞭打发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1H8411276F	发力到底要不要内旋？中羽十年前就开始讨论的内旋发力问题，现在终于成为了通说	Bilibili	https://www.bilibili.com/video/BV1h8411276f/	2023-07-29	public	public	video	power,internal_rotation	all,high_clear		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=鞭打发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV19V4Y1K7VY	刘辉教练教你内旋不够怎么办	Bilibili	https://www.bilibili.com/video/BV19V4y1k7VY/	2023-05-15	public	public	video	internal_rotation	high_clear		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=鞭打发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1UM4Y1C7T7	刘辉教练一个视频教会你怎么能不伦大臂	Bilibili	https://www.bilibili.com/video/BV1Um4y1C7t7/	2023-05-01	public	public	video	arm_path	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=鞭打发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1N54Y1U7M6	刘辉教练教你避免抡大臂的秘诀：锁肩	Bilibili	https://www.bilibili.com/video/BV1N54y1u7M6/	2023-03-02	public	public	video	arm_path	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=鞭打发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV19W4Y1Q7X4	刘辉教练形象举例一个视频教会你卷腹发力	Bilibili	https://www.bilibili.com/video/BV19W4y1Q7x4/	2023-06-17	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=卷腹发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV15X4Y1M7OR	刘辉教练教你感觉发力时没有腰腹参与怎么办？	Bilibili	https://www.bilibili.com/video/BV15X4y1m7or/	2023-04-25	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=卷腹发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1FA4Y1N7P7	刘辉教练一个视频给你讲懂讲透腰腹发力	Bilibili	https://www.bilibili.com/video/BV1Fa4y1N7p7/	2023-04-22	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=卷腹发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1XM4Y1B73W	刘辉教练教你双脚起跳后怎么卷腹发力	Bilibili	https://www.bilibili.com/video/BV1Xm4y1B73w/	2023-04-12	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=卷腹发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1F54Y1W7NR	刘辉教练教你在被动无法发力时如何强行发力	Bilibili	https://www.bilibili.com/video/BV1f54y1w7nr/	2023-02-21	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=头顶发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1X24Y1372D	刘辉教练教你如何处理后场头顶被动球（兼评亚狮龙七号球）	Bilibili	https://www.bilibili.com/video/BV1X24y1372d/	2023-03-10	public	public	video	bilibili_season_metadata	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=头顶发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1UN411T72O	刘辉教练告诉你正手不好发力的原因是什么	Bilibili	https://www.bilibili.com/video/BV1uN411T72o/	2023-03-28	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=正手被动发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1UG4Y1K7QY	刘辉教练告诉你正手握拍感觉发不上全力怎么办	Bilibili	https://www.bilibili.com/video/BV1ug4y1K7Qy/	2023-06-17	public	public	video	bilibili_season_metadata	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=正手被动发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1ZH4Y1F7Q1	超详细的手指发力教学，看完就能掌握推挑的核心要义	Bilibili	https://www.bilibili.com/video/BV1zh4y1f7q1/	2023-07-16	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=手指发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1MF41197YH	长达十五分钟，不看错过一个亿的超级详细的手指发力教学	Bilibili	https://www.bilibili.com/video/BV1mF41197yh/	2023-07-01	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=手指发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1AM4Y1B7ZV	刘辉教练教你正反手高远球发力的动作怎么练习	Bilibili	https://www.bilibili.com/video/BV1aM4y1b7Zv/	2023-05-07	public	public	video	high_clear,power,backhand	high_clear,all,backhand		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=单打发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1MS4Y1T7VR	刘辉教练从对拉高远球和杀球动作详解鞭甩发力	Bilibili	https://www.bilibili.com/video/BV1Ms4y1t7Vr/	2023-01-22	public	public	video	high_clear,smash,power	high_clear,smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=单打发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1MK4Y1L763	近四十分钟：刘教练带你摸透杀球和高远球发力技巧	Bilibili	https://www.bilibili.com/video/BV1mk4y1L763/	2023-05-19	public	public	video	high_clear,smash,power	high_clear,smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=杀球发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1H8411C7P2	刘辉教练教你如何“暴力架拍”爆发力架拍	Bilibili	https://www.bilibili.com/video/BV1H8411c7P2/	2023-03-06	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=杀球发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1SV4Y167CT	刘辉教练教你正手突击怎么发力	Bilibili	https://www.bilibili.com/video/BV1Sv4y167CT/	2023-02-03	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=杀球发力; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1884Y1H7MI	刘辉教练教你怎么能放松协调发力	Bilibili	https://www.bilibili.com/video/BV1884y1H7mi/	2023-02-21	public	public	video	power	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=发力框架; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1O24Y1F7HS	刘辉教练教你侧身总侧不完全咋纠正	Bilibili	https://www.bilibili.com/video/BV1o24y1F7Hs/	2023-04-20	public	public	video	bilibili_season_metadata	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=发力框架; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1GO4Y1V7NS	刘辉教练教你看正确的击球点	Bilibili	https://www.bilibili.com/video/BV1Go4y1v7NS/	2023-02-22	public	public	video	contact_point	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=发力框架; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1TE4Y1C7QN	刘辉教练教你打不到甜区怎么办	Bilibili	https://www.bilibili.com/video/BV1te4y1c7QN/	2023-02-20	public	public	video	bilibili_season_metadata	all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536695; season=5、高远球发力及其他发力教程; section=发力框架; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV19H4Y1J7G5	为什么我的杀球特别平？死活都压不下去？刘辉教练告诉你深层原因	Bilibili	https://www.bilibili.com/video/BV19h4y1j7g5/	2023-07-15	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=杀球很平压不下去; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1UO4Y1X71B	刘辉教练带你解析杀球快和杀球重	Bilibili	https://www.bilibili.com/video/BV1Uo4y1x71B/	2023-05-10	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=杀球很平压不下去; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1YV4Y1N7GX	练习时动作正确，但实战时杀球动作不对怎么办？	Bilibili	https://www.bilibili.com/video/BV1yv4y1n7gx/	2023-04-09	public	authorized	video	smash,match_transfer	smash,all		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=杀球很平压不下去; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1KK4Y147FQ	刘辉教练告诉你杀球撞大拇指根怎么破	Bilibili	https://www.bilibili.com/video/BV1Kk4y147Fq/	2023-03-26	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=杀球很平压不下去; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1ET411R76M	刘辉教练教你杀球找不到击球点怎么办？	Bilibili	https://www.bilibili.com/video/BV1eT411r76M/	2023-03-13	public	authorized	video	smash,contact_point	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=杀球很平压不下去; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1Z54Y1A74Y	刘辉教练告诉你杀球的击球点在哪里	Bilibili	https://www.bilibili.com/video/BV1Z54y1A74y/	2023-02-16	public	authorized	video	smash,contact_point	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=杀球很平压不下去; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1A8411R7VG	杀球究竟如何卸力，刘辉教练全流程演示卸力随摆	Bilibili	https://www.bilibili.com/video/BV1A8411R7vg/	2023-08-10	public	authorized	video	smash,deceleration,follow_through	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=杀球很平压不下去; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV17K4Y1J7FQ	刘辉教练一个视频给你讲透杀球	Bilibili	https://www.bilibili.com/video/BV17k4y1j7Fq/	2023-05-11	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=重杀基础教学; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1WS4Y1A7ND	刘辉教练告诉你不转身杀球是如何力传导的	Bilibili	https://www.bilibili.com/video/BV1Ws4y1A7ND/	2023-04-24	public	authorized	video	smash,kinetic_chain	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=重杀基础教学; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1SS4Y1V7TB	刘辉教练教你乱拳打死老师傅的“遁地炮”杀球	Bilibili	https://www.bilibili.com/video/BV1Ss4y1V7TB/	2023-03-11	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=遁地炮杀球; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV15K411Y7CX	刘辉教练详解新手入门最该学的杀球 遁地炮	Bilibili	https://www.bilibili.com/video/BV15K411y7cX/	2023-01-19	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=遁地炮杀球; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1VP411Y7FR	业余球友双脚起跳杀球遇到老是找不到球的问题应当如何解决？	Bilibili	https://www.bilibili.com/video/BV1VP411y7fr/	2023-07-12	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=跳杀; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1SK4Y1X71W	刘辉教练教你杀球的时候跳不起来怎么办	Bilibili	https://www.bilibili.com/video/BV1Sk4y1x71w/	2023-03-24	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=跳杀; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV17L411K79K	刘辉教练教你点杀新版	Bilibili	https://www.bilibili.com/video/BV17L411k79K/	2023-03-17	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=跳杀; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1TT411R7UU	刘辉教练一个视频教会你霸王杀	Bilibili	https://www.bilibili.com/video/BV1TT411r7Uu/	2023-03-22	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=霸王杀; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1CY411D7GL	刘辉教练教你不学后悔一辈子的刘氏霸王杀	Bilibili	https://www.bilibili.com/video/BV1cY411D7GL/	2023-02-03	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=霸王杀; upper=石宇奇b站头号铁粉; review timestamps before rule use.
LH_BILI_SEASON_BV1AU411V7J2	刘辉教练对比自己改进的霸王杀和魏楠把李宗伟杀懵的霸王杀	Bilibili	https://www.bilibili.com/video/BV1au411V7J2/	2023-07-22	public	authorized	video	smash	smash		candidate	medium	Imported from Bilibili UGC season public metadata; season_id=1536706; season=8、杀球教程; section=霸王杀; upper=石宇奇b站头号铁粉; review timestamps before rule use.
