source_id	title	platform	url	published_at	access_type	authorization_status	source_type	topic_tags	stroke_tags	timestamps	usability	confidence	notes
LYX_BILI_BV1RZHSZKEZL	【直播回放】聊技术和战术 2025年10月01日22点场	Bilibili	https://www.bilibili.com/video/BV1RZHszKEZL	2025-10-01	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=10220s; discovered_by=series; collections=直播回放
LYX_BILI_BV1SA411Y7RX	【直播回放】李教练来了 2023年3月1日21点场	Bilibili	https://www.bilibili.com/video/BV1SA411y7rx	2023-03-02	public	official	video	unclassified_public_video	all		candidate	high	Official-account public metadata; duration=7779s; discovered_by=series; collections=直播回放
LYX_BILI_BV1SVJLZTEEG	【直播回放】聊技术和战术 2025年05月21日22点场	Bilibili	https://www.bilibili.com/video/BV1SVJLztEeg	2025-05-21	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=9200s; discovered_by=series; collections=直播回放
LYX_BILI_BV1SI421Y7J5	【直播回放】聊技术和战术 2024年07月10日22点场	Bilibili	https://www.bilibili.com/video/BV1Si421Y7j5	2024-07-10	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8012s; discovered_by=series; collections=直播回放
LYX_BILI_BV1SYE3ZDE4Z	【直播回放】聊技术和战术 2025年08月20日22点场	Bilibili	https://www.bilibili.com/video/BV1Sye3zDE4z	2025-08-20	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7936s; discovered_by=series; collections=直播回放
LYX_BILI_BV1TDBVZTE7A	【直播回放】聊技术和战术 2025年08月13日22点场	Bilibili	https://www.bilibili.com/video/BV1TDbvzTE7a	2025-08-13	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7869s; discovered_by=series; collections=直播回放
LYX_BILI_BV1TY411V76H	【直播回放】聊技术聊战术聊故事 2023年2月15日21点场	Bilibili	https://www.bilibili.com/video/BV1TY411v76H	2023-02-15	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=6710s; discovered_by=series; collections=直播回放
LYX_BILI_BV1TCGNZ3EGK	【直播回放】聊技术和战术 2025年07月09日22点场	Bilibili	https://www.bilibili.com/video/BV1TcGNz3EgK	2025-07-09	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=10857s; discovered_by=series; collections=直播回放
LYX_BILI_BV1TM421N7SK	【直播回放】聊技术和战术 2024年3月27日22点场	Bilibili	https://www.bilibili.com/video/BV1Tm421n7SK	2024-03-27	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7356s; discovered_by=series; collections=直播回放
LYX_BILI_BV1TSPZEZECF	【直播回放】聊技术和战术 2024年09月08日22点场	Bilibili	https://www.bilibili.com/video/BV1TspzezEcF	2024-09-08	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8505s; discovered_by=series; collections=直播回放
LYX_BILI_BV1UE421C7EP	【直播回放】聊技术和战术 2024年09月01日22点场	Bilibili	https://www.bilibili.com/video/BV1UE421c7ep	2024-09-01	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=6551s; discovered_by=series; collections=直播回放
LYX_BILI_BV1UMC6EXEZB	【直播回放】聊技术和战术 2025年01月15日22点场	Bilibili	https://www.bilibili.com/video/BV1UMc6eXEzb	2025-01-15	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=9026s; discovered_by=series; collections=直播回放
LYX_BILI_BV1UJAJZTEUY	【直播回放】聊技术和战术 2025年08月31日22点场	Bilibili	https://www.bilibili.com/video/BV1UjajztEUY	2025-08-31	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=10681s; discovered_by=series; collections=直播回放
LYX_BILI_BV1V1421O71I	【直播回放】聊技术和战术 2024年4月7日22点场	Bilibili	https://www.bilibili.com/video/BV1V1421o71i	2024-04-07	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=5821s; discovered_by=series; collections=直播回放
LYX_BILI_BV1VKQDYAEVN	【直播回放】聊技术和战术 2024年12月11日22点场	Bilibili	https://www.bilibili.com/video/BV1VKqDYaEVn	2024-12-11	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7612s; discovered_by=series; collections=直播回放
LYX_BILI_BV1VW421W7ZA	【直播回放】聊技术和战术 2024年3月3日22点场	Bilibili	https://www.bilibili.com/video/BV1VW421w7za	2024-03-03	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7302s; discovered_by=series; collections=直播回放
LYX_BILI_BV1VJ411S7NJ	【直播回放】聊技术和战术 2023年6月25日21点场	Bilibili	https://www.bilibili.com/video/BV1Vj411S7nj	2023-06-25	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8313s; discovered_by=series; collections=直播回放
LYX_BILI_BV1VPXUEGEWS	【直播回放】聊技术和战术 2024年09月25日22点场	Bilibili	https://www.bilibili.com/video/BV1VpxuegEWs	2024-09-25	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8326s; discovered_by=series; collections=直播回放
LYX_BILI_BV1WG4Y1Q7SD	【直播回放】聊技术聊战术聊故事 2023年1月26日21点场	Bilibili	https://www.bilibili.com/video/BV1WG4y1Q7SD	2023-01-26	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=1428s; discovered_by=series; collections=直播回放
LYX_BILI_BV1WLJRZ8EBP	【直播回放】聊技术和战术 2025年09月21日22点场	Bilibili	https://www.bilibili.com/video/BV1WLJRz8EbP	2025-09-21	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=11444s; discovered_by=series; collections=直播回放
LYX_BILI_BV1WXAJEPE6N	【直播回放】聊技术和战术 2025年02月19日22点场	Bilibili	https://www.bilibili.com/video/BV1WXAjepE6n	2025-02-19	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8826s; discovered_by=series; collections=直播回放
LYX_BILI_BV1WS4Y1Y7E7	【直播回放】聊技术聊战术聊故事 2023年2月9日21点场	Bilibili	https://www.bilibili.com/video/BV1Ws4y1Y7E7	2023-02-09	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8006s; discovered_by=series; collections=直播回放
LYX_BILI_BV1XC41187KC	【直播回放】聊技术和战术 2024年3月10日22点场	Bilibili	https://www.bilibili.com/video/BV1XC41187kC	2024-03-10	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7741s; discovered_by=series; collections=直播回放
LYX_BILI_BV1XJ411M7U6	【直播回放】聊技术和战术 2023年7月2日21点场	Bilibili	https://www.bilibili.com/video/BV1Xj411m7u6	2023-07-02	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7399s; discovered_by=series; collections=直播回放
LYX_BILI_BV1XX4Y1Z7NU	【直播回放】聊技术和战术 2024年4月24日22点场	Bilibili	https://www.bilibili.com/video/BV1Xx4y1z7NU	2024-04-24	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7458s; discovered_by=series; collections=直播回放
LYX_BILI_BV1YDCGENEJ6	【直播回放】聊技术和战术 2025年01月12日22点场	Bilibili	https://www.bilibili.com/video/BV1YDcGenEj6	2025-01-12	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8756s; discovered_by=series; collections=直播回放
LYX_BILI_BV1YQQZYSENN	【直播回放】聊技术和战术 2025年03月19日22点场	Bilibili	https://www.bilibili.com/video/BV1YqQZYsEnN	2025-03-19	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7773s; discovered_by=series; collections=直播回放
LYX_BILI_BV1YZ4Y1N7GI	【直播回放】聊技术和战术 2023年11月1日21点场	Bilibili	https://www.bilibili.com/video/BV1Yz4y1N7gi	2023-11-01	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=6775s; discovered_by=series; collections=直播回放
LYX_BILI_BV1ZM4M1U74K	【直播回放】聊技术和战术 2024年6月9日22点场	Bilibili	https://www.bilibili.com/video/BV1ZM4m1U74K	2024-06-09	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7506s; discovered_by=series; collections=直播回放
LYX_BILI_BV1ZZ421M72S	【直播回放】聊技术和战术 2024年6月26日22点场	Bilibili	https://www.bilibili.com/video/BV1ZZ421M72s	2024-06-26	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=4966s; discovered_by=series; collections=直播回放
LYX_BILI_BV1ZD4Y1W7AZ	【直播回放】聊技术聊战术聊故事 2023年1月27日21点场	Bilibili	https://www.bilibili.com/video/BV1Zd4y1W7az	2023-01-27	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8142s; discovered_by=series; collections=直播回放
LYX_BILI_BV1ZPXMEXEMM	【直播回放】聊技术和战术 2024年09月29日22点场	Bilibili	https://www.bilibili.com/video/BV1ZpxmeXEmm	2024-09-29	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8756s; discovered_by=series; collections=直播回放
LYX_BILI_BV1ZV411F71A	【直播回放】聊技术和战术 2023年11月15日21点场	Bilibili	https://www.bilibili.com/video/BV1Zv411F71a	2023-11-15	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7401s; discovered_by=series; collections=直播回放
LYX_BILI_BV1AFTNZXECC	【直播回放】聊技术和战术 2025年08月06日22点场	Bilibili	https://www.bilibili.com/video/BV1aftNzxECc	2025-08-06	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8897s; discovered_by=series; collections=直播回放
LYX_BILI_BV1AZ42187TB	【直播回放】聊技术和战术 2024年6月16日22点场	Bilibili	https://www.bilibili.com/video/BV1az42187tb	2024-06-16	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7687s; discovered_by=series; collections=直播回放
LYX_BILI_BV1BQQXY9ECI	【直播回放】聊技术和战术 2024年12月08日22点场	Bilibili	https://www.bilibili.com/video/BV1bQqxY9Eci	2024-12-08	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=9279s; discovered_by=series; collections=直播回放
LYX_BILI_BV1BC411B7CF	【直播回放】聊技术和战术 2023年12月6日21点场	Bilibili	https://www.bilibili.com/video/BV1bc411B7CF	2023-12-06	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7367s; discovered_by=series; collections=直播回放
LYX_BILI_BV1BTOQYBEAU	【直播回放】聊技术和战术 2025年03月23日22点场	Bilibili	https://www.bilibili.com/video/BV1btoqYBEaU	2025-03-23	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7205s; discovered_by=series; collections=直播回放
LYX_BILI_BV1BZPPEGEVV	【直播回放】聊技术和战术 2024年09月04日22点场	Bilibili	https://www.bilibili.com/video/BV1bzpPeGEVv	2024-09-04	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8119s; discovered_by=series; collections=直播回放
LYX_BILI_BV1CAU7Y1EVW	【直播回放】聊技术和战术 2024年11月17日22点场	Bilibili	https://www.bilibili.com/video/BV1cAU7Y1EVw	2024-11-17	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7717s; discovered_by=series; collections=直播回放
LYX_BILI_BV1CT4Y1P7HS	【直播回放】聊技术和战术 2024年1月7日22点场	Bilibili	https://www.bilibili.com/video/BV1cT4y1p7hS	2024-01-07	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7667s; discovered_by=series; collections=直播回放
LYX_BILI_BV1CRTNZHEAU	【直播回放】聊技术和战术 2025年06月04日22点场	Bilibili	https://www.bilibili.com/video/BV1crTnzhEau	2025-06-04	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=11495s; discovered_by=series; collections=直播回放
LYX_BILI_BV1CY4Y1F7WL	【直播回放】聊技术聊战术聊故事 2023年2月22日21点场	Bilibili	https://www.bilibili.com/video/BV1cy4y1f7WL	2023-02-22	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7729s; discovered_by=series; collections=直播回放
LYX_BILI_BV1DO4Y1Z7HF	【直播回放】李教练来了 2023年3月5日21点场	Bilibili	https://www.bilibili.com/video/BV1do4y1z7Hf	2023-03-05	public	official	video	unclassified_public_video	all		candidate	high	Official-account public metadata; duration=6009s; discovered_by=series; collections=直播回放
LYX_BILI_BV1DTA6ZMENN	【直播回放】聊技术和战术 2025年09月03日22点场	Bilibili	https://www.bilibili.com/video/BV1dta6zMEnN	2025-09-03	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=10875s; discovered_by=series; collections=直播回放
LYX_BILI_BV1E14Y1U73X	【直播回放】聊技术和战术 2023年6月21日21点场	Bilibili	https://www.bilibili.com/video/BV1e14y1U73X	2023-06-21	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7924s; discovered_by=series; collections=直播回放
LYX_BILI_BV1EFUMYLEDX	【直播回放】聊技术和战术 2024年11月13日22点场	Bilibili	https://www.bilibili.com/video/BV1efUMYLEDx	2024-11-13	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8265s; discovered_by=series; collections=直播回放
LYX_BILI_BV1FUUAZUE84	【直播回放】聊技术和战术 2025年07月13日22点场	Bilibili	https://www.bilibili.com/video/BV1fUuAzUE84	2025-07-13	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=10256s; discovered_by=series; collections=直播回放
LYX_BILI_BV1FHJBZYENI	【直播回放】聊技术和战术 2025年05月28日22点场	Bilibili	https://www.bilibili.com/video/BV1fhjBzYENi	2025-05-28	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7643s; discovered_by=series; collections=直播回放
LYX_BILI_BV1FSOIYDEQ6	【直播回放】聊技术和战术 2025年03月26日20点场	Bilibili	https://www.bilibili.com/video/BV1fsoiYDEQ6	2025-03-26	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=28s; discovered_by=series; collections=直播回放
LYX_BILI_BV1G24Y1G7GP	【直播回放】李教练来了 2023年3月8日21点场	Bilibili	https://www.bilibili.com/video/BV1g24y1g7Gp	2023-03-08	public	official	video	unclassified_public_video	all		candidate	high	Official-account public metadata; duration=5520s; discovered_by=series; collections=直播回放
LYX_BILI_BV1GJ4M157A1	【直播回放】聊技术和战术 2024年4月3日23点场	Bilibili	https://www.bilibili.com/video/BV1gJ4m157a1	2024-04-03	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=3829s; discovered_by=series; collections=直播回放
LYX_BILI_BV1GJ4M1U7VZ	【直播回放】聊技术和战术 2024年6月19日22点场	Bilibili	https://www.bilibili.com/video/BV1gJ4m1u7VZ	2024-06-19	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8655s; discovered_by=series; collections=直播回放
LYX_BILI_BV1GKTHZZE6D	【直播回放】聊技术和战术 2025年08月09日22点场	Bilibili	https://www.bilibili.com/video/BV1gKthzZE6D	2025-08-09	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=15s; discovered_by=series; collections=直播回放
LYX_BILI_BV1GTS1EAEBE	【直播回放】聊技术和战术 2024年09月23日00点场	Bilibili	https://www.bilibili.com/video/BV1gTs1eAEBe	2024-09-22	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=2880s; discovered_by=series; collections=直播回放
LYX_BILI_BV1GR421T74V	【直播回放】聊技术和战术 2024年08月25日22点场	Bilibili	https://www.bilibili.com/video/BV1gr421T74v	2024-08-25	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=10035s; discovered_by=series; collections=直播回放
LYX_BILI_BV1GX4Y1J7TO	【直播回放】聊技术和战术 2024年6月5日22点场	Bilibili	https://www.bilibili.com/video/BV1gx4y1J7to	2024-06-05	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=1146s; discovered_by=series; collections=直播回放
LYX_BILI_BV1HN26YREBN	【直播回放】聊技术和战术 2024年10月13日22点场	Bilibili	https://www.bilibili.com/video/BV1hN26YREBN	2024-10-13	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7602s; discovered_by=series; collections=直播回放
LYX_BILI_BV1HTKEEKECL	【直播回放】聊技术和战术 2025年02月12日22点场	Bilibili	https://www.bilibili.com/video/BV1hTKEekEcL	2025-02-12	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=9110s; discovered_by=series; collections=直播回放
LYX_BILI_BV1HX4Y1E7BR	【直播回放】聊技术和战术 2024年3月31日22点场	Bilibili	https://www.bilibili.com/video/BV1hx4y1e7Br	2024-03-31	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=6011s; discovered_by=series; collections=直播回放
LYX_BILI_BV1HZ421A7XA	【直播回放】聊技术和战术 2024年5月26日22点场	Bilibili	https://www.bilibili.com/video/BV1hz421a7xa	2024-05-26	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7086s; discovered_by=series; collections=直播回放
LYX_BILI_BV1IN4Y117VD	【直播回放】聊技术和战术 2023年11月22日21点场	Bilibili	https://www.bilibili.com/video/BV1iN4y117vd	2023-11-22	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=6941s; discovered_by=series; collections=直播回放
LYX_BILI_BV1IR421K7G9	【直播回放】聊技术和战术 2024年08月14日22点场	Bilibili	https://www.bilibili.com/video/BV1ir421K7G9	2024-08-15	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8980s; discovered_by=series; collections=直播回放
LYX_BILI_BV1J24Y1R7MA	【直播回放】聊技术聊战术聊故事 2023年1月21日20点场	Bilibili	https://www.bilibili.com/video/BV1j24y1r7ma	2023-01-21	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7586s; discovered_by=series; collections=直播回放
LYX_BILI_BV1JG2NYPEN3	【直播回放】聊技术和战术 2024年10月09日22点场	Bilibili	https://www.bilibili.com/video/BV1jG2NYPEN3	2024-10-09	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7824s; discovered_by=series; collections=直播回放
LYX_BILI_BV1KB421J7TG	【直播回放】聊技术和战术 2024年08月21日22点场	Bilibili	https://www.bilibili.com/video/BV1kb421J7tg	2024-08-21	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=460s; discovered_by=series; collections=直播回放
LYX_BILI_BV1KPRVYJENP	【直播回放】聊技术和战术 2025年03月09日22点场	Bilibili	https://www.bilibili.com/video/BV1kpRvYjENP	2025-03-09	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8847s; discovered_by=series; collections=直播回放
LYX_BILI_BV1KX4Y1M7RC	【直播回放】聊技术聊战术聊故事 2023年1月22日21点场	Bilibili	https://www.bilibili.com/video/BV1kx4y1M7rc	2023-01-24	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7391s; discovered_by=series; collections=直播回放
LYX_BILI_BV1MB4Y1Z7H3	【直播回放】聊技术和战术 2023年10月15日21点场	Bilibili	https://www.bilibili.com/video/BV1mB4y1Z7h3	2023-10-15	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7633s; discovered_by=series; collections=直播回放
LYX_BILI_BV1ME4M1R7T3	【直播回放】聊技术和战术 2024年08月18日22点场	Bilibili	https://www.bilibili.com/video/BV1mE4m1R7t3	2024-08-18	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8627s; discovered_by=series; collections=直播回放
LYX_BILI_BV1MZEZZZEWO	【直播回放】聊技术和战术 2025年08月23日22点场	Bilibili	https://www.bilibili.com/video/BV1mzezzZEwo	2025-08-23	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7072s; discovered_by=series; collections=直播回放
LYX_BILI_BV1NR421T7GW	【直播回放】聊技术和战术 2024年4月3日22点场	Bilibili	https://www.bilibili.com/video/BV1nr421t7GW	2024-04-03	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=3799s; discovered_by=series; collections=直播回放
LYX_BILI_BV1NY411Q7UE	【直播回放】聊技术和战术 2024年6月26日22点场	Bilibili	https://www.bilibili.com/video/BV1ny411q7Ue	2024-06-26	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=763s; discovered_by=series; collections=直播回放
LYX_BILI_BV1O1ZDY4EWR	【直播回放】聊技术和战术 2025年04月03日22点场	Bilibili	https://www.bilibili.com/video/BV1o1ZDY4EWr	2025-04-03	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=14934s; discovered_by=series; collections=直播回放
LYX_BILI_BV1O8B8YEEKC	【直播回放】聊技术和战术 2024年11月24日22点场	Bilibili	https://www.bilibili.com/video/BV1o8B8YEEkc	2024-11-24	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8282s; discovered_by=series; collections=直播回放
LYX_BILI_BV1OUDKYFEXQ	【直播回放】聊技术和战术 2025年04月09日22点场	Bilibili	https://www.bilibili.com/video/BV1oUdKYfEXq	2025-04-09	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=9383s; discovered_by=series; collections=直播回放
LYX_BILI_BV1PLBYZPE7Z	【直播回放】聊技术和战术 2025年08月13日22点场	Bilibili	https://www.bilibili.com/video/BV1pLbYzpE7Z	2025-08-13	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=2177s; discovered_by=series; collections=直播回放
LYX_BILI_BV1PRYYYNEJ8	【直播回放】聊技术和战术 2024年10月20日22点场	Bilibili	https://www.bilibili.com/video/BV1pRyYYnEj8	2024-10-20	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8375s; discovered_by=series; collections=直播回放
LYX_BILI_BV1PCDKYBEVM	【直播回放】聊技术和战术 2025年04月13日22点场	Bilibili	https://www.bilibili.com/video/BV1pcdkYBEvm	2025-04-13	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7471s; discovered_by=series; collections=直播回放
LYX_BILI_BV1QD421H7QC	【直播回放】聊技术和战术 2024年4月19日22点场	Bilibili	https://www.bilibili.com/video/BV1qD421H7qc	2024-04-19	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7394s; discovered_by=series; collections=直播回放
LYX_BILI_BV1QFREYKEC2	【直播回放】聊技术和战术 2025年01月08日22点场	Bilibili	https://www.bilibili.com/video/BV1qFreYKEC2	2025-01-08	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=10478s; discovered_by=series; collections=直播回放
LYX_BILI_BV1QQRKYOE6B	【直播回放】聊技术和战术 2025年01月05日22点场	Bilibili	https://www.bilibili.com/video/BV1qQrKYoE6B	2025-01-05	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=10712s; discovered_by=series; collections=直播回放
LYX_BILI_BV1QSNJZEE26	【直播回放】聊技术和战术 2025年06月18日22点场	Bilibili	https://www.bilibili.com/video/BV1qSNJzEE26	2025-06-18	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=9340s; discovered_by=series; collections=直播回放
LYX_BILI_BV1QAKSZKEUH	【直播回放】聊技术和战术 2025年06月25日22点场	Bilibili	https://www.bilibili.com/video/BV1qaKSzKEUH	2025-06-25	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=9481s; discovered_by=series; collections=直播回放
LYX_BILI_BV1QNOUYZEUK	【直播回放】聊技术和战术 2025年04月16日22点场	Bilibili	https://www.bilibili.com/video/BV1qnouYzEUk	2025-04-16	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=12162s; discovered_by=series; collections=直播回放
LYX_BILI_BV1QTLZZHEHM	【直播回放】聊技术和战术 2025年04月27日22点场	Bilibili	https://www.bilibili.com/video/BV1qtLzzhEhm	2025-04-27	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=13269s; discovered_by=series; collections=直播回放
LYX_BILI_BV1RCT8ZKEAJ	【直播回放】聊技术和战术 2025年08月09日22点场	Bilibili	https://www.bilibili.com/video/BV1rCt8zkEaJ	2025-08-09	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=3327s; discovered_by=series; collections=直播回放
LYX_BILI_BV1RIMTYEENJ	【直播回放】聊技术和战术 2024年10月16日22点场	Bilibili	https://www.bilibili.com/video/BV1rimTYEENj	2024-10-16	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7424s; discovered_by=series; collections=直播回放
LYX_BILI_BV1S3QWY5EAF	【直播回放】聊技术和战术 2025年03月12日22点场	Bilibili	https://www.bilibili.com/video/BV1s3QWY5EAF	2025-03-12	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=1183s; discovered_by=series; collections=直播回放
LYX_BILI_BV1SMRVYSEIJ	【直播回放】聊技术和战术 2025年01月08日22点场	Bilibili	https://www.bilibili.com/video/BV1sMrvYSEiJ	2025-01-08	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=347s; discovered_by=series; collections=直播回放
LYX_BILI_BV1SNFRY2EOA	【直播回放】聊技术和战术 2025年01月26日22点场	Bilibili	https://www.bilibili.com/video/BV1snfrY2EoA	2025-01-26	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8254s; discovered_by=series; collections=直播回放
LYX_BILI_BV1SZ4Y1P71X	【直播回放】聊技术和战术 2023年11月8日21点场	Bilibili	https://www.bilibili.com/video/BV1sz4y1P71X	2023-11-08	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7126s; discovered_by=series; collections=直播回放
LYX_BILI_BV1THMRYDEXC	【直播回放】聊技术和战术 2024年11月10日22点场	Bilibili	https://www.bilibili.com/video/BV1tHmrYdExC	2024-11-10	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8101s; discovered_by=series; collections=直播回放
LYX_BILI_BV1TWTJE9E9M	【直播回放】聊技术和战术 2024年09月18日22点场	Bilibili	https://www.bilibili.com/video/BV1twtje9E9M	2024-09-18	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7660s; discovered_by=series; collections=直播回放
LYX_BILI_BV1TX4Y1X78F	【直播回放】聊技术和战术 2024年07月17日22点场	Bilibili	https://www.bilibili.com/video/BV1tx4y1x78F	2024-07-17	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=8129s; discovered_by=series; collections=直播回放
LYX_BILI_BV1URNHZMELX	【直播回放】聊技术和战术 2025年09月24日22点场	Bilibili	https://www.bilibili.com/video/BV1uRnHzmELX	2025-09-24	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=9957s; discovered_by=series; collections=直播回放
LYX_BILI_BV1UUDXYJEP8	【直播回放】聊技术和战术 2025年04月11日22点场	Bilibili	https://www.bilibili.com/video/BV1uUdXYjEP8	2025-04-11	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=9853s; discovered_by=series; collections=直播回放
LYX_BILI_BV1UV4Y157QR	【直播回放】聊技术和战术 2023年3月22日21点场	Bilibili	https://www.bilibili.com/video/BV1uv4y157QR	2023-03-22	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=5150s; discovered_by=series; collections=直播回放
LYX_BILI_BV1V6MAZ9EMX	【直播回放】聊技术和战术 2025年06月15日22点场	Bilibili	https://www.bilibili.com/video/BV1v6Maz9Emx	2025-06-15	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=10808s; discovered_by=series; collections=直播回放
LYX_BILI_BV1VF421R758	【直播回放】聊技术和战术 2024年5月19日22点场	Bilibili	https://www.bilibili.com/video/BV1vf421R758	2024-05-19	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=5674s; discovered_by=series; collections=直播回放
LYX_BILI_BV1VVC6ENECZ	【直播回放】聊技术和战术 2025年01月15日22点场	Bilibili	https://www.bilibili.com/video/BV1vvc6eNECZ	2025-01-15	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=1276s; discovered_by=series; collections=直播回放
LYX_BILI_BV1VX4Y1C7A8	【直播回放】聊技术和战术 2024年2月25日22点场	Bilibili	https://www.bilibili.com/video/BV1vx4y1C7a8	2024-02-25	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7281s; discovered_by=series; collections=直播回放
LYX_BILI_BV1VX4Y1H7VB	【直播回放】聊技术和战术 2024年5月22日22点场	Bilibili	https://www.bilibili.com/video/BV1vx4y1H7vB	2024-05-22	public	official	video	tactics	all		candidate	high	Official-account public metadata; duration=7417s; discovered_by=series; collections=直播回放
